,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
0,0.31956665747247903,-0.668815758973709,-1.0489220996958977,-0.6791570534684754,-1.0448746265430908,-0.7928211262718899,-0.6459696549789923,0.3362139266859244,2.471741353116795,-0.9490969330573794
1,-1.0262585180638637,-0.23424125112616287,-0.7499682457698379,1.4957023539965573,-1.291909804397456,2.482941981824987,-1.7223554418464917,-1.4080365373298578,-1.8494668315918816,-1.0244094730848858
2,0.7656733473646363,0.1927833719145699,0.018078820999702483,-0.060236311214852234,-0.3306574255204479,-0.32684187182836233,-0.734954661817572,0.9902643092403522,-0.5483572658570037,-0.5753873417258782
3,0.9559457773123384,0.18668969716885328,0.2900916599530731,-0.8328965098936589,0.6977168419741648,-0.37065326168499624,-1.3050348701614392,1.1978917458838554,-1.6827706269175782,1.4223599053231324
4,-1.9380711167895228,-1.5913727503898074,-0.6249990335178294,-1.142609827288344,0.4274193679149468,-0.6310597765813014,-0.9125022557192843,1.4061856970215885,-1.859429734662319,-0.9602452260540344
5,-1.2886730788167071,-0.20697402873052792,0.0823371884836408,-1.6611171589098273,2.226891812641322,0.8810180414515214,-1.0726783079664695,1.4950396984113994,-2.092825450765003,1.4886870077661556
6,0.14254213574570307,-0.9926694821651729,0.6173725848988111,-0.4765398229817272,-0.0045242637131263155,-1.0810284945453916,0.9522379958767255,-1.378434176652765,0.6442523404121632,0.1744188501595628
7,-0.30191205349033895,1.4545447522574333,1.9812348748403372,-1.3491007713523024,-0.36109811234087,-0.9303184633831796,-0.05777410273153576,1.2959426415874902,-1.34011586398228,0.06070732989450028
8,-0.002220325839131352,1.6630467023284066,-0.12242546528521403,-1.6333568353062566,-1.1839997558443445,-0.877926749063399,1.0645759427074366,1.5141711508950138,-0.24455094804864966,0.6070752359235926
9,-0.8391620825215321,-0.6938386184575843,-0.03682883035751924,-1.3733397625536798,1.178589701312171,-0.7190046170749447,0.03110759801747752,0.6349890809541299,0.9248639547439386,1.0668283043574818
